publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,total_cases,confirmed_deaths,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2019-02-10,2019-02-09,COD,North Kivu,Mangurujipa,5,0,5,4,4,4,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-10,2019-02-09,COD,North Kivu,Masereka,7,1,8,2,3,2,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-10,2019-02-09,COD,North Kivu,Musienene,6,1,7,2,3,9,,,,,,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-10,2019-02-09,COD,North Kivu,Mutwanga,4,0,4,3,3,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-10,2019-02-09,COD,North Kivu,Oicha,31,0,31,7,7,20,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-10,2019-02-09,COD,North Kivu,Vuhovi,11,0,11,5,5,4,,,,,,1,0,1,1,1,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-10,2019-02-09,COD,Ituri,Komanda,27,5,32,16,21,12,,,,,,0,0,0,0,0,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-10,2019-02-09,COD,Ituri,Mandima,17,3,20,10,13,3,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-10,2019-02-09,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-10,2019-02-09,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_10fev19
2019-02-09,2019-02-08,COD,North Kivu,Beni,225,9,234,138,147,46,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Biena,5,0,5,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Butembo,59,0,59,59,59,21,,,,,,0,0,0,2,2,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Goma,0,0,0,0,0,11,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Kalunguta,42,13,55,21,34,16,,,,,,0,0,0,0,0,13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Katwa,193,11,204,107,118,25,,,,,,6,0,6,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Kayina,5,0,5,2,2,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Kyondo,17,2,19,9,11,6,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Lubero,0,0,0,0,0,1,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Mabalako,89,16,105,55,71,3,,,,,,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Mangurujipa,5,0,5,4,4,6,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Masereka,7,1,8,2,3,2,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Musienene,6,1,7,2,3,4,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Mutwanga,4,0,4,3,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Oicha,31,0,31,7,7,23,,,,,,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,North Kivu,Vuhovi,10,0,10,4,4,2,,,,,,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,Ituri,Komanda,27,5,32,16,21,22,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,Ituri,Mandima,17,3,20,10,13,2,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-09,2019-02-08,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_9fev19
2019-02-08,2019-02-07,COD,North Kivu,Beni,225,9,234,138,147,47,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Biena,5,0,5,2,2,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Butembo,59,0,59,57,57,19,,,,,,0,0,0,1,1,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Goma,0,0,0,0,0,8,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Kalunguta,42,13,55,21,34,3,,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Katwa,187,11,198,106,117,26,,,,,,0,7,7,1,8,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Kayina,5,0,5,2,2,1,,,,,,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Kyondo,17,2,19,9,11,5,,,,,,1,0,1,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Lubero,0,0,0,0,0,2,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Mabalako,89,16,105,55,71,8,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Mangurujipa,5,0,5,4,4,7,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Masereka,7,1,8,2,3,3,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Musienene,6,1,7,2,3,3,,,,,,0,0,0,0,0,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Mutwanga,4,0,4,3,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Oicha,31,0,31,7,7,15,,,,,,1,0,1,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,North Kivu,Vuhovi,10,0,10,4,4,7,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,Ituri,Komanda,27,5,32,16,21,24,,,,,,0,0,0,0,0,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,Ituri,Mandima,17,3,20,10,13,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-08,2019-02-07,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_8fev19
2019-02-07,2019-02-06,COD,North Kivu,Beni,225,9,234,138,147,43,,,,,,0,0,0,0,0,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Biena,5,0,5,2,2,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Butembo,59,0,59,56,56,23,,,,,,1,0,1,1,1,-11,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Goma,0,0,0,0,0,6,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Kalunguta,42,13,55,21,34,7,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Katwa,187,4,191,105,109,28,,,,,,0,0,0,2,2,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Kayina,5,0,5,2,2,7,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Kyondo,16,2,18,8,10,6,,,,,,1,0,1,1,1,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Lubero,0,0,0,0,0,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Mabalako,89,16,105,55,71,4,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Mangurujipa,5,0,5,4,4,6,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Masereka,7,1,8,2,3,0,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Musienene,6,1,7,2,3,13,,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Mutwanga,4,0,4,3,3,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Oicha,30,0,30,7,7,22,,,,,,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,North Kivu,Vuhovi,10,0,10,4,4,4,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,Ituri,Komanda,27,5,32,16,21,17,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,Ituri,Mandima,17,3,20,10,13,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-07,2019-02-06,COD,Ituri,Tchomia,2,0,2,2,2,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7fev19
2019-02-06,2019-02-05,COD,North Kivu,Beni,225,9,234,138,147,33,,,,,,0,0,0,0,0,-23,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Biena,5,0,5,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Butembo,58,0,58,55,55,34,,,,,,0,0,0,1,1,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Goma,0,0,0,0,0,8,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Kalunguta,42,13,55,21,34,8,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Katwa,187,4,191,103,107,30,,,,,,1,0,1,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Kayina,5,0,5,2,2,4,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Kyondo,15,2,17,7,9,13,,,,,,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Lubero,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Mabalako,89,16,105,55,71,7,,,,,,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Mangurujipa,5,0,5,4,4,5,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Masereka,7,1,8,2,3,2,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Musienene,6,1,7,2,3,17,,,,,,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Mutwanga,4,0,4,3,3,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Oicha,30,0,30,7,7,17,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,North Kivu,Vuhovi,10,0,10,4,4,2,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,Ituri,Komanda,27,5,32,16,21,16,,,,,,0,0,0,0,0,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,Ituri,Mandima,17,3,20,10,13,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-06,2019-02-05,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6fev19
2019-02-05,2019-02-04,COD,North Kivu,Beni,225,9,234,138,147,56,,,,,,0,0,0,0,0,21,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Biena,5,0,5,2,2,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Butembo,58,0,58,54,54,26,,,,,,0,0,0,0,0,13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Goma,0,0,0,0,0,9,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Kalunguta,42,13,55,21,34,4,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Katwa,186,4,190,102,106,30,,,,,,1,0,1,1,1,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Kayina,5,0,5,2,2,2,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Kyondo,15,2,17,7,9,5,,,,,,1,0,1,1,1,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Lubero,0,0,0,0,0,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Mabalako,89,16,105,55,71,1,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Mangurujipa,5,0,5,4,4,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Masereka,7,1,8,2,3,3,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Musienene,6,1,7,2,3,9,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Mutwanga,4,0,4,3,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Oicha,30,0,30,7,7,13,,,,,,1,0,1,0,0,-9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,North Kivu,Vuhovi,10,0,10,4,4,3,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,Ituri,Komanda,27,5,32,16,21,26,,,,,,0,0,0,0,0,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,Ituri,Mandima,17,3,20,10,13,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-05,2019-02-04,COD,Ituri,Tchomia,2,0,2,2,2,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5fev19
2019-02-04,2019-02-03,COD,North Kivu,Beni,225,9,234,138,147,35,,,,,,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Biena,5,0,5,2,2,1,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Butembo,58,0,58,54,54,13,,,,,,2,0,2,1,1,-12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Goma,0,0,0,0,0,7,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Kalunguta,42,13,55,21,34,5,,,,,,1,0,1,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Katwa,185,4,189,101,105,36,,,,,,4,0,4,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Kayina,5,0,5,2,2,2,,,,,,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Kyondo,14,2,16,6,8,8,,,,,,3,0,3,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Lubero,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Mabalako,89,16,105,55,71,3,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Mangurujipa,5,0,5,4,4,1,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Masereka,7,1,8,2,3,1,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Musienene,6,1,7,2,3,9,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Mutwanga,4,0,4,3,3,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Oicha,29,0,29,7,7,22,,,,,,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,North Kivu,Vuhovi,10,0,10,4,4,5,,,,,,1,0,1,1,1,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,Ituri,Komanda,27,5,32,16,21,17,,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,Ituri,Mandima,17,3,20,10,13,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-04,2019-02-03,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4fev19
2019-02-03,2019-02-02,COD,North Kivu,Beni,225,9,234,138,147,27,,,,,,0,0,0,1,1,-13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Biena,5,0,5,2,2,1,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Butembo,56,0,56,53,53,25,,,,,,0,0,0,2,2,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Goma,0,0,0,0,0,10,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Kalunguta,41,13,54,21,34,6,,,,,,1,0,1,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Katwa,181,4,185,101,105,30,,,,,,3,0,3,2,2,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Kayina,5,0,5,2,2,7,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Kyondo,11,2,13,5,7,7,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Lubero,0,0,0,0,0,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Mabalako,89,16,105,55,71,6,,,,,,1,0,1,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Mangurujipa,5,0,5,4,4,2,,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Masereka,7,1,8,2,3,0,,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Musienene,6,1,7,2,3,8,,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Mutwanga,4,0,4,3,3,0,,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Oicha,29,0,29,7,7,16,,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,North Kivu,Vuhovi,9,0,9,3,3,3,,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,Ituri,Komanda,27,5,32,16,21,15,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,Ituri,Mandima,17,3,20,10,13,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,Ituri,Nyankunde,1,0,1,1,1,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-03,2019-02-02,COD,Ituri,Tchomia,2,0,2,2,2,0,,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3fev19
2019-02-02,2019-02-01,COD,North Kivu,Beni,225,9,234,137,146,40,,,,,,0,0,0,0,0,-8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2fev19
2019-02-02,2019-02-01,COD,North Kivu,Biena,5,0,5,2,2,4,,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2fev19
